epoch,loss,acc
1,28.13183804652554,0.6803333333333333
2,25.62869349588023,0.7636666666666667
3,22.713312801279557,0.8643333333333333
4,18.809119654720895,0.9273333333333333
5,15.77579468790404,0.9225
6,13.987476588100094,0.944
7,12.844167401471475,0.9513333333333334
8,12.075979449483487,0.9536666666666667
9,11.513265438101289,0.9461666666666667
10,11.131632450863266,0.9378333333333333
11,10.774090589903068,0.9586666666666667
12,10.52675785605363,0.944
13,10.350891101481006,0.9583333333333334
14,10.175411573008827,0.9545
15,10.041576310405581,0.9588333333333333
16,9.92750710336108,0.9523333333333334
17,9.836395172488167,0.9613333333333334
18,9.750621602559384,0.96
19,9.632173394459572,0.9468333333333333
20,9.603873803189153,0.9608333333333333
21,9.508741712409279,0.953
22,9.457109727526944,0.96
23,9.37310321312251,0.9653333333333334
24,9.363985907508498,0.9555
25,9.285152531313816,0.9533333333333334
26,9.249943295533532,0.9515
27,9.227370268582494,0.964
28,9.151998068269917,0.9533333333333334
29,9.140715261143962,0.9656666666666667
30,9.079413559359024,0.9548333333333333
31,6.124698121314376,0.9795
32,5.115153886604094,0.9808333333333333
33,4.652111232615965,0.9803333333333333
34,4.349660822725672,0.9818333333333333
35,4.126443718093855,0.9816666666666667
36,3.9549984312432955,0.9805
37,3.8166162581492062,0.9801666666666666
38,3.7072807559816856,0.9803333333333333
39,3.630147548038324,0.979
40,3.5739924033393473,0.9793333333333333
