epoch,loss,acc
1,27.91792904968605,0.557
2,26.836626747998128,0.7243333333333334
3,25.671115677858232,0.7833333333333333
4,24.678897522968168,0.8143333333333334
5,23.586033581882816,0.8453333333333334
6,22.425510777665473,0.8473333333333334
7,21.099620001656668,0.8681666666666666
8,19.626288657515605,0.9001666666666667
9,18.05288186947594,0.9003333333333333
10,16.72360662024791,0.919
11,15.59801133330681,0.9245
12,14.67125725933886,0.9321666666666667
13,13.912700237922111,0.939
14,13.267936630377754,0.9383333333333334
15,12.719821778673959,0.9395
16,11.03775997505145,0.9533333333333334
17,10.726488087657332,0.9573333333333334
18,10.563642634851995,0.9586666666666667
19,10.442877803798199,0.952
20,10.356944636633479,0.9576666666666667
21,10.257315489787219,0.9546666666666667
22,10.172902296042684,0.9588333333333333
23,10.099449553559413,0.9501666666666667
24,10.023918819105665,0.9613333333333334
25,9.948767080618104,0.9578333333333333
26,9.894247788814377,0.9571666666666667
27,9.818332866286802,0.9553333333333334
28,9.759413515354838,0.9583333333333334
29,9.701724728261391,0.9571666666666667
30,9.637390676311755,0.9593333333333334
31,9.403835306285606,0.963
32,9.364437378968109,0.9631666666666666
33,9.351738745235618,0.9598333333333333
34,9.346048410885514,0.9598333333333333
35,9.328495892416372,0.962
36,9.302840090173436,0.962
37,9.296019483336716,0.9616666666666667
38,9.29512187305532,0.9615
39,9.29236699974309,0.9616666666666667
40,9.297437001669232,0.963
41,9.291363018838306,0.9613333333333334
42,9.292669265154913,0.9648333333333333
43,9.28911047013994,0.9608333333333333
44,9.28929290245837,0.9643333333333334
45,9.286538670113975,0.9616666666666667
46,9.287752823030452,0.9625
47,9.28568707005916,0.9636666666666667
48,9.28542034162043,0.963
49,9.28226188492319,0.9625
50,9.282341154139274,0.9628333333333333
