epoch,loss,acc
1,28.258157644282576,0.693
2,26.025617715344254,0.79
3,23.499756445096235,0.842
4,19.762943907180976,0.9151666666666667
5,16.582952743976538,0.9346666666666666
6,14.70457602995453,0.9396666666666667
7,13.544390897246663,0.9313333333333333
8,12.680677835530988,0.9511666666666667
9,12.12004616826404,0.9558333333333333
10,11.67870733091614,0.953
11,11.351051654536759,0.945
12,11.08875265861657,0.9596666666666667
13,10.92130234592811,0.9466666666666667
14,10.751767463169163,0.9536666666666667
15,10.588660480469231,0.9468333333333333
16,10.545092540865406,0.9491666666666667
17,10.368773263002273,0.951
18,10.251116955374169,0.9586666666666667
19,10.230982842676015,0.9533333333333334
20,10.132486828266568,0.957
21,10.068874080215986,0.946
22,9.997769946858908,0.9611666666666666
23,9.94485696550161,0.9608333333333333
24,9.932594238169685,0.9526666666666667
25,9.85998295396734,0.9591666666666666
26,9.816627332946984,0.96
27,9.765682750397243,0.9446666666666667
28,9.725273641880237,0.9615
29,9.664011489687942,0.9536666666666667
30,9.632933012680208,0.9656666666666667
31,6.583945458865943,0.9795
32,5.549295716666531,0.9803333333333333
33,5.084464277539935,0.9806666666666667
34,4.770778166295707,0.9803333333333333
35,4.545209616992551,0.9813333333333333
36,4.380166133691811,0.98
37,4.241265332068582,0.9813333333333333
38,4.1418829843888,0.9813333333333333
39,4.0519922383054165,0.9803333333333333
40,4.003709628960145,0.9781666666666666
41,3.9834859612553943,0.98
42,3.9390205980285886,0.9776666666666667
43,3.9543758422907347,0.9763333333333334
44,3.9310197779244596,0.9766666666666667
45,3.916152693959806,0.9733333333333334
46,3.914747763270066,0.9723333333333334
47,3.9055019122274977,0.9768333333333333
48,3.86657422304958,0.9763333333333334
49,3.8559058914034385,0.9743333333333334
50,3.8243360117128113,0.9708333333333333
51,3.8215099789026215,0.977
52,3.773031411476693,0.974
53,3.745171782404553,0.9746666666666667
54,3.725594471758745,0.967
55,3.6874739480099072,0.9748333333333333
56,3.6433774075974763,0.9718333333333333
57,3.6270694797030987,0.9736666666666667
58,3.5952700873998205,0.9733333333333334
59,3.568928725807954,0.976
60,3.524996057001893,0.9715
61,2.359259392735124,0.978
62,2.0241179169900505,0.9775
63,1.854073898194209,0.9768333333333333
64,1.7319603874122869,0.979
65,1.6426182335621862,0.9776666666666667
66,1.5637567560235615,0.9775
67,1.488654418656743,0.9768333333333333
68,1.42831375098738,0.9765
69,1.3698801370788076,0.9753333333333334
70,1.3144592291793888,0.9763333333333334
71,1.2670031589517712,0.976
72,1.2205890383575577,0.9766666666666667
73,1.1754795440940944,0.9766666666666667
74,1.1322221819675948,0.9745
75,1.099870359401467,0.9758333333333333
76,1.0598837604203561,0.975
77,1.0280883469785427,0.975
78,0.9919040704269645,0.9735
79,0.9611437256344257,0.972
80,0.9306887518635483,0.9743333333333334
81,0.8999645071705495,0.9738333333333333
82,0.8722448821344043,0.9726666666666667
83,0.8476608155884008,0.973
84,0.8197166959601124,0.9733333333333334
85,0.7931626071174984,0.9731666666666666
86,0.7691706425025305,0.9721666666666666
87,0.744285241305761,0.972
88,0.7235022405805684,0.9726666666666667
89,0.6997298663995397,0.972
90,0.6781882740582337,0.9711666666666666
91,0.6073392851716085,0.9711666666666666
92,0.5942891960705895,0.9703333333333334
93,0.5866674789896966,0.9721666666666666
94,0.5828851652661646,0.972
95,0.5804438883495278,0.971
96,0.5749180725575567,0.9718333333333333
97,0.5699985386516702,0.9716666666666667
98,0.5673913108216362,0.9708333333333333
99,0.5645418088501832,0.9716666666666667
100,0.5613372668674209,0.972
101,0.5594885819774913,0.9716666666666667
102,0.5562311616067275,0.972
103,0.550823632170969,0.973
104,0.5484630281128685,0.971
105,0.547672128734358,0.9716666666666667
106,0.5437551915679123,0.9715
107,0.5429576176760301,0.9705
108,0.5409215235468775,0.9716666666666667
109,0.5379498788690943,0.9706666666666667
110,0.5321381193479886,0.9715
111,0.5333917345621186,0.9715
112,0.5297006617045644,0.971
113,0.5260647678469109,0.9715
114,0.5248625192652939,0.9721666666666666
115,0.5207700724341604,0.9713333333333334
116,0.5189118081257501,0.9708333333333333
117,0.5173600348230154,0.971
118,0.5140972883514934,0.971
119,0.5109845738945984,0.9713333333333334
120,0.5136130198048526,0.9708333333333333
