epoch,loss,acc
1,29.307090913753274,0.509
2,28.583614812793023,0.5221666666666667
3,27.99531574914372,0.6441666666666667
4,27.15468609856004,0.7286666666666667
5,25.404959866381066,0.819
6,23.309103878866566,0.85
7,20.509545462472097,0.8996666666666666
8,18.13776296866624,0.91
9,16.40162001954155,0.9375
10,15.19172717267134,0.939
11,14.289604340414899,0.9426666666666667
12,13.693447971236719,0.9456666666666667
13,13.155939687894085,0.9485
14,12.779805518108493,0.9445
15,12.404805758404382,0.9463333333333334
16,12.20054794993792,0.9483333333333334
17,11.958443837975759,0.9446666666666667
18,11.746939523952214,0.9558333333333333
19,11.625344462013889,0.945
20,11.48692926057144,0.949
21,11.368235323104601,0.9478333333333333
22,11.198152015394248,0.952
23,7.926543932529617,0.9753333333333334
24,6.864926728676624,0.9758333333333333
25,6.376357610099629,0.9758333333333333
26,6.0598679296881865,0.9738333333333333
27,5.846667464055683,0.9778333333333333
28,5.670262643537318,0.9756666666666667
29,5.0059372992563835,0.9795
30,4.8444591193419075,0.9796666666666667
31,4.760870061923736,0.9806666666666667
32,4.696619453258536,0.9816666666666667
33,4.629000679044005,0.9803333333333333
34,4.57986315431155,0.9803333333333333
35,4.525094458169154,0.9806666666666667
36,4.433670214244297,0.9811666666666666
37,4.418418299092485,0.9813333333333333
38,4.411052421187925,0.9801666666666666
39,4.408464182080246,0.9798333333333333
