epoch,loss,acc
1,56.157522305863935,0.7815
2,46.920998465575444,0.8783333333333333
3,36.34049517192682,0.9226666666666666
4,30.362663710159865,0.9321666666666667
5,27.38238204361851,0.9251666666666667
