epoch,loss,acc
1,29.062061170357016,0.563
2,27.24310746852673,0.7566666666666667
3,24.85662510102726,0.8493333333333334
4,21.73538099660112,0.8788333333333334
5,18.30433039241486,0.9105
6,15.935771345689943,0.9365
7,14.437636253133801,0.9443333333333334
8,13.368130686044426,0.9438333333333333
9,12.620128104871787,0.9496666666666667
10,12.03234768664743,0.9613333333333334
11,11.566720627826566,0.9596666666666667
12,11.1929881071213,0.9596666666666667
13,10.894848910440073,0.9575
14,10.667217639755746,0.954
15,10.477094173967771,0.9533333333333334
16,10.311504534580845,0.9548333333333333
17,10.147689014773803,0.958
18,10.00936075485195,0.9553333333333334
19,9.87941432455125,0.9493333333333334
20,9.796733905547649,0.9513333333333334
21,9.718732716932609,0.964
22,9.62898952110814,0.956
23,9.57116859702077,0.9641666666666666
24,9.480368133604996,0.9478333333333333
25,9.424258479385461,0.9535
26,9.315455237175133,0.959
27,9.276309598015184,0.9576666666666667
28,9.225830013223655,0.9571666666666667
29,9.17161910472222,0.9546666666666667
30,9.164871742003948,0.9576666666666667
31,6.181893389458329,0.979
32,5.177245558984368,0.9811666666666666
33,4.721584557950564,0.9803333333333333
34,4.418409096510794,0.9803333333333333
35,4.201709506482188,0.9813333333333333
36,4.0335987622611835,0.9816666666666667
37,3.9060175451036243,0.98
38,3.8040752354569323,0.977
39,3.7313392012138067,0.9785
40,3.6921428078607446,0.9785
41,3.658331786017316,0.9771666666666666
42,3.6360122806175754,0.9758333333333333
43,3.6137700453652037,0.973
44,3.604530647179139,0.9758333333333333
45,3.5805005528393155,0.973
46,3.5791006584403484,0.9756666666666667
47,3.5556494698883845,0.9725
48,3.5225964590186343,0.9743333333333334
49,3.5365748880148202,0.9776666666666667
50,3.4935476930122675,0.9766666666666667
51,3.4675241039627984,0.9688333333333333
52,3.421015893916848,0.9765
53,3.391838395287135,0.9736666666666667
54,3.3721349110619423,0.9726666666666667
55,3.3331648831426492,0.9715
56,3.286220903739886,0.9676666666666667
57,3.2419733727608544,0.9728333333333333
58,3.224917866381805,0.9705
59,3.1775411033523095,0.9723333333333334
60,3.156613046326439,0.97
61,2.0033851313510547,0.974
62,1.6635736064782158,0.9763333333333334
63,1.5083285113555642,0.9741666666666666
64,1.3995458128347709,0.9736666666666667
65,1.3052864718356738,0.9738333333333333
66,1.2378326170355987,0.9726666666666667
67,1.1692069707893011,0.9738333333333333
68,1.1117934856157334,0.9736666666666667
69,1.0593224152738252,0.973
70,1.0139208306276624,0.9718333333333333
71,0.9656186569125902,0.973
72,0.9260665439446409,0.9723333333333334
73,0.8895537025882906,0.972
74,0.8583919179989329,0.972
75,0.822381537361542,0.9723333333333334
76,0.7932744353372684,0.9723333333333334
77,0.7574105631178758,0.97
78,0.733072720308808,0.97
79,0.7050131495677446,0.9708333333333333
80,0.6807000680132042,0.9703333333333334
81,0.6593901470085634,0.9715
82,0.6325833234093723,0.9708333333333333
83,0.6112335373063994,0.9706666666666667
84,0.5907662117809761,0.9701666666666666
85,0.5699228911385091,0.9688333333333333
86,0.5495679448573474,0.9703333333333334
87,0.531204848878161,0.9708333333333333
88,0.5106351373903663,0.97
89,0.4945119029022041,0.9695
90,0.4780107436552895,0.9695
91,0.4266788496377095,0.9703333333333334
92,0.42003136575724864,0.97
93,0.41609962842729953,0.9706666666666667
94,0.4109420392859237,0.97
95,0.40886544841849765,0.9701666666666666
96,0.4028914615562179,0.9691666666666666
97,0.4024312636899868,0.9688333333333333
98,0.4011943830581564,0.9696666666666667
99,0.3978017244416764,0.969
100,0.3962543673218302,0.972
101,0.39314524357545494,0.9696666666666667
102,0.3912259249521589,0.97
103,0.38921294901080017,0.9678333333333333
104,0.3845679901867133,0.9693333333333334
105,0.38558357178796127,0.9688333333333333
106,0.381867294177765,0.9703333333333334
107,0.38217059710598367,0.9695
108,0.381081489068786,0.9705
109,0.3770128547458064,0.9698333333333333
110,0.375888458244645,0.9688333333333333
111,0.3721290662784142,0.9701666666666666
112,0.37312667543661476,0.9691666666666666
113,0.3698397174025011,0.9701666666666666
114,0.3694086475182572,0.97
115,0.3653360956481525,0.9688333333333333
116,0.36505705359547963,0.9683333333333334
117,0.3632070143676716,0.9693333333333334
118,0.3622704432906396,0.97
119,0.36225261517430585,0.9715
120,0.3600906815350525,0.9686666666666667
