epoch,loss,acc
1,29.416986804442946,0.49766666666666665
2,28.507865493825907,0.6235
3,27.069459451733344,0.7231666666666666
4,25.181772053979245,0.7643333333333333
5,22.874109714452274,0.8635
6,19.762396556051833,0.91
7,17.15361589790061,0.928
8,15.440559051436434,0.926
9,14.323979397056073,0.9416666666666667
10,13.558046044863518,0.9425
11,12.962177129644646,0.9506666666666667
12,12.393199785487859,0.957
13,12.024574169291956,0.9465
14,11.732352954062085,0.9606666666666667
15,11.429989893069015,0.9551666666666667
16,11.225326502685203,0.9516666666666667
17,11.05915016800802,0.9528333333333333
18,10.903014797729904,0.9365
19,10.73394993158776,0.9505
20,10.607660898609826,0.955
21,10.50747008908318,0.95
22,10.493571760952138,0.9503333333333334
23,10.309985973971767,0.9528333333333333
24,10.28558325365236,0.957
25,10.20206307560306,0.9503333333333334
26,10.160046330721226,0.9473333333333334
27,10.073712754437304,0.9563333333333334
28,10.041715527546286,0.9535
29,10.014050027785071,0.9423333333333334
30,9.97574038232003,0.954
31,6.784744277713806,0.978
32,5.701888326316636,0.9783333333333334
33,5.221870951765165,0.9786666666666667
34,4.906942322766419,0.98
35,4.677890500550329,0.9786666666666667
36,4.514451772209227,0.98
37,4.385941514014125,0.9791666666666666
38,4.297585230174027,0.9786666666666667
39,4.225320460155388,0.9795
40,4.1629481444342735,0.977
41,4.15362943144027,0.975
42,4.11682927863268,0.978
43,4.113328490938459,0.9763333333333334
44,4.11694184036169,0.979
45,4.081076669478443,0.9753333333333334
46,4.069404377041571,0.9756666666666667
47,4.038625787159992,0.9771666666666666
48,4.007141975235483,0.9688333333333333
49,3.9841928693923694,0.973
50,3.9634578085857517,0.9695
51,3.946021089940023,0.973
52,3.9075085878104003,0.9725
53,3.8836984098024656,0.971
54,3.84829541963721,0.9705
55,3.8190347936477917,0.976
56,3.779380661832468,0.9718333333333333
57,3.769151288559252,0.9758333333333333
58,3.715096894748031,0.9748333333333333
59,3.6721849307434633,0.9758333333333333
60,3.6466286345997867,0.9705
61,2.408111322314989,0.978
62,2.041591957127686,0.9776666666666667
63,1.873460825838576,0.9786666666666667
64,1.7501302783212995,0.98
65,1.6571696255150743,0.977
66,1.5752425250776438,0.9785
67,1.5037954553576234,0.9786666666666667
68,1.4357214362200252,0.9785
69,1.3828294824963883,0.979
70,1.3278735627339582,0.9795
71,1.2771357148047642,0.98
72,1.23320154947961,0.9785
73,1.186373973321861,0.979
74,1.1469254293913782,0.9803333333333333
75,1.1110048481798547,0.9788333333333333
76,1.0727295156136676,0.9783333333333334
77,1.0365878358667693,0.978
78,1.0000202773459448,0.9778333333333333
79,0.9691310142438243,0.9775
80,0.9453285986513603,0.9788333333333333
81,0.9129495529879065,0.9781666666666666
82,0.8869025514820429,0.9773333333333334
83,0.8590079062231748,0.9763333333333334
84,0.8292066722069066,0.9758333333333333
85,0.8015404318797709,0.9781666666666666
86,0.7795268538228841,0.9753333333333334
87,0.7563914689827287,0.9761666666666666
88,0.7361160408793472,0.9758333333333333
89,0.7085125005821812,0.976
90,0.6905738506026156,0.9758333333333333
91,0.6177879584988808,0.9775
92,0.6013614478509526,0.9748333333333333
93,0.5961116437367567,0.9776666666666667
94,0.5914321043628139,0.9766666666666667
95,0.5838707821408058,0.9763333333333334
96,0.5810932267637435,0.9763333333333334
97,0.5784955911581374,0.976
98,0.573591243831862,0.9766666666666667
99,0.5704045983532148,0.9766666666666667
100,0.5679938617687258,0.9756666666666667
101,0.562843810352083,0.9753333333333334
102,0.5596345018080034,0.9761666666666666
103,0.5602588668147142,0.976
104,0.5551557988766476,0.9756666666666667
105,0.5525803097992029,0.9745
106,0.5488855742898647,0.9765
107,0.5469795279414367,0.9765
108,0.5434520726497584,0.9751666666666666
109,0.5390292377084394,0.9755
110,0.5411800269133865,0.9771666666666666
111,0.5380168980065025,0.9763333333333334
112,0.5351481304762736,0.9758333333333333
113,0.531476334508412,0.977
114,0.5293311089511932,0.9756666666666667
115,0.5270397665798329,0.9766666666666667
116,0.5247261660976003,0.9755
117,0.5216043067863473,0.9756666666666667
118,0.5211452665425527,0.9756666666666667
119,0.5164549125963979,0.9758333333333333
120,0.513763985698215,0.9755
