epoch,loss,acc
1,27.901899691775895,0.6988333333333333
2,25.822848183768137,0.8036666666666666
3,23.18765689176167,0.8671666666666666
4,19.93075036519826,0.9006666666666666
5,17.207356780130496,0.92
6,15.46969229673508,0.9331666666666667
7,14.333752283497521,0.9175
8,13.582406866805224,0.933
9,13.01274534982825,0.938
10,12.572032724644389,0.9378333333333333
11,12.205859756040626,0.9405
12,11.931328153449318,0.9446666666666667
13,11.672635521475724,0.947
14,11.485893074653548,0.939
15,11.322397516334284,0.9478333333333333
16,11.152879303030007,0.9508333333333333
17,11.02324592946485,0.9456666666666667
18,10.825301223986596,0.948
19,10.605759569174527,0.9421666666666667
20,10.472012115409859,0.9401666666666667
21,10.402013638156337,0.9408333333333333
22,10.286842213170466,0.9516666666666667
23,7.460570612157558,0.9686666666666667
24,6.4602301691997175,0.9676666666666667
25,5.9938335799527245,0.966
26,5.710685191996588,0.966
27,5.518795910246326,0.9696666666666667
28,5.333895702598065,0.9716666666666667
29,4.725183170209183,0.9753333333333334
30,4.590649775900911,0.974
31,4.50337454626343,0.971
32,4.426584824131901,0.9718333333333333
33,4.344482123918823,0.9775
34,4.314606001996618,0.9731666666666666
35,4.3213578075069945,0.973
36,4.321360492599024,0.9763333333333334
37,4.302892294723889,0.9743333333333334
38,4.289068570153115,0.9756666666666667
39,4.276093796214049,0.9738333333333333
40,4.268530759017566,0.9761666666666666
